beginyear,medium,imageurl
1861,painting,"https://api.nga.gov/iiif/f8a16375-476b-4df3-8edd-8fe478992eac/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/6d1d705d-cfac-41a9-bb14-6cb013051cee/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/3c0d78e8-bd6d-4eae-ae1b-9bc565fdacc8/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/e532ae6d-708f-4e54-a259-6014efdbcea7/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/72a07618-7016-49fd-86bd-46792835b842/full/!200,200/0/default.jpg"
1854,painting,"https://api.nga.gov/iiif/2c60aee3-9a72-476b-a738-eb02793b9bf1/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/670d001b-e601-4100-a5fe-04ec70fbf1f0/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/1481eff0-180d-4398-bbf4-edf7ad1d64dc/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/3add67e6-636d-4bfa-b7e9-33e5a9c834f6/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/e61caf62-535b-4229-a391-c7be92231e07/full/!200,200/0/default.jpg"
1445,painting,"https://api.nga.gov/iiif/8958b6e6-a83f-4f6e-b14e-8845b4352b68/full/!200,200/0/default.jpg"
1830,painting,"https://api.nga.gov/iiif/c652744b-50c3-4753-8a96-e33c62981b30/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/96c9561e-e423-4ec0-969e-ddd8479bb7e4/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/7ff8e174-13ba-4ea4-a70f-e43e34c74570/full/!200,200/0/default.jpg"
1894,painting,"https://api.nga.gov/iiif/b9b6782a-cbf0-4e36-84da-98af87891775/full/!200,200/0/default.jpg"
1850,painting,"https://api.nga.gov/iiif/7442ed4b-64f9-40fe-9b19-0e14b630e802/full/!200,200/0/default.jpg"
1897,painting,"https://api.nga.gov/iiif/45bad99c-e7c3-49bc-be81-dc1baccaef48/full/!200,200/0/default.jpg"
1830,painting,"https://api.nga.gov/iiif/17efa715-f906-4eb0-a9cc-6f9895f4d5d4/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/376bfff9-e255-478b-b05d-c4047ab07905/full/!200,200/0/default.jpg"
1855,painting,"https://api.nga.gov/iiif/ba6c68e4-c421-41ab-8bfe-832b4b399ea2/full/!200,200/0/default.jpg"
1855,painting,"https://api.nga.gov/iiif/a22cc20b-5dac-46b3-a2de-1a51bccbe266/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/095da846-c1df-4eff-a12c-1f3542ac5dc6/full/!200,200/0/default.jpg"
1830,painting,"https://api.nga.gov/iiif/66d80c10-fef1-48ce-82ec-e68f0d39a501/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/aa795815-e47a-472d-b593-2677bae93fa3/full/!200,200/0/default.jpg"
1882,painting,"https://api.nga.gov/iiif/4d5c7af2-083e-4a0b-b7bb-4c77ee0a7b2b/full/!200,200/0/default.jpg"
1890,painting,"https://api.nga.gov/iiif/7d6db742-9e1b-46b6-a05d-dcd7039a21e4/full/!200,200/0/default.jpg"
1770,painting,"https://api.nga.gov/iiif/da63faa0-8a73-40cb-99ca-adc47ee0df82/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/35c2b45f-16cd-4f3d-adae-b5e65fe51290/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/22d3381d-2bd2-4998-a7f8-eaaffe13323e/full/!200,200/0/default.jpg"
1750,painting,"https://api.nga.gov/iiif/81393aa4-26ea-4727-8029-e9ca7081c57b/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/3add67e6-636d-4bfa-b7e9-33e5a9c834f6/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/a98f766e-0532-49b3-97ea-74015f188da7/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/8eea98bf-dd2a-4173-9900-385591c4f0ff/full/!200,200/0/default.jpg"
1770,painting,"https://api.nga.gov/iiif/b819b875-9d41-42f4-893a-0b0637c1cab2/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/60c158be-595a-4e41-bed5-2e6b0048ae26/full/!200,200/0/default.jpg"
1807,painting,"https://api.nga.gov/iiif/4c91e476-adc9-4dbd-be17-0d81069af41b/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/09714ae7-7c7f-4e00-a33b-efff7cc1cf06/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/0bdddddc-a323-44c0-a46c-61b6e910d35c/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/c9b3fee0-c018-4647-aca8-b3b6548c0f23/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/d906bf7b-79e1-4c8a-adeb-6cdcf2287f28/full/!200,200/0/default.jpg"
1845,painting,"https://api.nga.gov/iiif/555abc52-70a2-4007-9e97-a248fe231e34/full/!200,200/0/default.jpg"
1880,painting,"https://api.nga.gov/iiif/7b29c413-dd42-4cb5-a989-74ec08feb0e4/full/!200,200/0/default.jpg"
1867,painting,"https://api.nga.gov/iiif/fedb731e-1ac5-42cf-9de5-3cf73b967054/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/ff94144a-c675-48e2-8447-2eede974a7fd/full/!200,200/0/default.jpg"
1898,painting,"https://api.nga.gov/iiif/680d32c6-7ab1-490d-bf70-2c8a7164665c/full/!200,200/0/default.jpg"
1793,painting,"https://api.nga.gov/iiif/8ae1dd64-6c18-4559-8aed-196525eb0442/full/!200,200/0/default.jpg"
1854,painting,"https://api.nga.gov/iiif/f6a3c2a4-2ac6-44e2-9150-96c9db506529/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/457c21c8-0b7e-490d-98ab-7b195da8ed2d/full/!200,200/0/default.jpg"
1840,painting,"https://api.nga.gov/iiif/0a1123ce-a460-4caa-9fa3-186150b63136/full/!200,200/0/default.jpg"
1790,painting,"https://api.nga.gov/iiif/ee8117fb-89ef-433d-9f70-eabbe601722a/full/!200,200/0/default.jpg"
1570,painting,"https://api.nga.gov/iiif/826c1ec9-5126-4924-bc04-9e5d3de99bdd/full/!200,200/0/default.jpg"
1664,painting,"https://api.nga.gov/iiif/6be662bf-35bd-4738-a8f5-0ed146f54996/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/87587715-7af1-4a3b-95db-6d58e4be2037/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/60707766-2bf0-4380-a186-bd2c74ea2b4d/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/6f682203-5491-4471-a799-b6b2f32e4b2f/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/1b053739-6f8f-4301-b726-f86a8b2c6f3d/full/!200,200/0/default.jpg"
1890,painting,"https://api.nga.gov/iiif/a77c3d35-7aae-4a53-9e74-223e47494446/full/!200,200/0/default.jpg"
1854,painting,"https://api.nga.gov/iiif/73b07cb3-4967-465f-8810-774a095aa08a/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/14ab81bb-072d-405f-a397-7b7a850d67c9/full/!200,200/0/default.jpg"
1813,painting,"https://api.nga.gov/iiif/96140f3f-0521-47de-9d75-ed0b8b7d30f1/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/c9b3fee0-c018-4647-aca8-b3b6548c0f23/full/!200,200/0/default.jpg"
1850,painting,"https://api.nga.gov/iiif/5dc800ca-3258-49cd-95ad-7c1bc84043d1/full/!200,200/0/default.jpg"
1854,painting,"https://api.nga.gov/iiif/d9632c2c-719b-43e0-bf00-831c074ae190/full/!200,200/0/default.jpg"
1875,painting,"https://api.nga.gov/iiif/d96730f9-b64b-47dc-bce9-27f670375816/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/60707766-2bf0-4380-a186-bd2c74ea2b4d/full/!200,200/0/default.jpg"
1819,painting,"https://api.nga.gov/iiif/8432b64a-0016-4940-8b14-5bb4daa4eb49/full/!200,200/0/default.jpg"
1830,painting,"https://api.nga.gov/iiif/d25ae4f0-6e09-4ae3-9229-5d45ca3dec56/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/51314995-18ce-4b2c-aecf-fe7fa4c82133/full/!200,200/0/default.jpg"
1650,painting,"https://api.nga.gov/iiif/f8952243-65a1-4ccc-865c-5e43e7fe099a/full/!200,200/0/default.jpg"
1790,painting,"https://api.nga.gov/iiif/a6a36d0e-5919-4728-9019-0a41d11c36fa/full/!200,200/0/default.jpg"
1854,painting,"https://api.nga.gov/iiif/208e9464-a275-42ba-97ab-2067cddd0199/full/!200,200/0/default.jpg"
1510,painting,"https://api.nga.gov/iiif/14e5fa0d-73cf-46af-831f-656fb53a6411/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/cc75d81f-86ea-4f91-a83a-6cc19326bca8/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/82c27626-c929-479b-81de-d8f5c29a1a9f/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/34d4b64a-e1fe-453f-846d-1e4143de6f6c/full/!200,200/0/default.jpg"
1530,painting,"https://api.nga.gov/iiif/316dccad-88d1-4ac8-a2f0-31dd5ba2e10a/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/2af00e36-a0a0-4229-97ee-55d753c6dadc/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/1b053739-6f8f-4301-b726-f86a8b2c6f3d/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/e73b6e72-5ed9-46ff-a55f-c5074804854f/full/!200,200/0/default.jpg"
1776,painting,"https://api.nga.gov/iiif/51b1fc7c-0beb-4061-bf77-e48854e9f2e3/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/95016c67-ce35-4459-ae97-781ead08d167/full/!200,200/0/default.jpg"
1835,painting,"https://api.nga.gov/iiif/ff27dabd-4630-454a-8d0b-98013b605fd6/full/!200,200/0/default.jpg"
1854,painting,"https://api.nga.gov/iiif/ca98b362-68cf-42cd-a009-b6c4bf9c9309/full/!200,200/0/default.jpg"
1854,painting,"https://api.nga.gov/iiif/28ed06ee-6d28-4843-a9b8-7bd0cae5cdd0/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/46e0b899-87c5-4848-a8cb-4523c3dbe97b/full/!200,200/0/default.jpg"
1884,painting,"https://api.nga.gov/iiif/f5309c2c-13a0-41d9-89d6-9659ad0534ec/full/!200,200/0/default.jpg"
1881,painting,"https://api.nga.gov/iiif/e5b06963-1e7c-43c7-8920-fe6761f8c24d/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/8420b244-3620-4745-b3cf-e2bb5b9d71b9/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/25282387-404b-4eb3-91c6-99930671ba65/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/72a07618-7016-49fd-86bd-46792835b842/full/!200,200/0/default.jpg"
1820,painting,"https://api.nga.gov/iiif/b8237ad8-a619-40a3-8f16-02d51a53d4f0/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/11a523b1-d1ad-45e7-a8a9-f6a3647ac119/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/3add67e6-636d-4bfa-b7e9-33e5a9c834f6/full/!200,200/0/default.jpg"
1890,painting,"https://api.nga.gov/iiif/616710e4-6ccc-4a35-a809-5f30dcf12b39/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/3c0d78e8-bd6d-4eae-ae1b-9bc565fdacc8/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/72178f14-4303-4d20-9be9-6c7458ce328b/full/!200,200/0/default.jpg"
1883,painting,"https://api.nga.gov/iiif/75e739ab-7a88-4d53-89bd-e95949dea2d8/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/228534d1-b730-4eba-be7f-9ccdb371030b/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/d906bf7b-79e1-4c8a-adeb-6cdcf2287f28/full/!200,200/0/default.jpg"
1885,painting,"https://api.nga.gov/iiif/38b5d6d9-acd5-4a0b-bd88-0ece50cb989b/full/!200,200/0/default.jpg"
1854,painting,"https://api.nga.gov/iiif/b1e2fb3f-7118-484a-931a-c42e9f3c7838/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/b74235fc-7eb4-461c-a909-8273a545ac75/full/!200,200/0/default.jpg"
1888,painting,"https://api.nga.gov/iiif/6462ab17-0175-403d-9af4-fa89dc453263/full/!200,200/0/default.jpg"
1893,painting,"https://api.nga.gov/iiif/da9ff160-755f-4f9a-a78c-75727ce61a3b/full/!200,200/0/default.jpg"
1804,painting,"https://api.nga.gov/iiif/d3f3009b-a261-47c7-97ab-96e744f9a2d2/full/!200,200/0/default.jpg"
1855,painting,"https://api.nga.gov/iiif/f10ea8cc-3daa-4d1b-9d3d-9eab6d0ea6ff/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/ec0b5339-1e45-4085-b5e3-c50d10d21ad4/full/!200,200/0/default.jpg"
1854,painting,"https://api.nga.gov/iiif/a331c341-4eb1-49f1-b8bb-d66fd5f182d9/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/6d9ac4fc-c99f-418a-800e-0f0ebd0be36f/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/d7f45e79-4301-4461-899c-6144145f678b/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/3c1508e9-9540-4ee5-8b74-53d15ac8be27/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/22d3381d-2bd2-4998-a7f8-eaaffe13323e/full/!200,200/0/default.jpg"
1884,painting,"https://api.nga.gov/iiif/06632adc-7f3d-4f3b-809e-b7fcdba8f691/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/25282387-404b-4eb3-91c6-99930671ba65/full/!200,200/0/default.jpg"
1855,painting,"https://api.nga.gov/iiif/3bb66a1d-6b79-4a63-b397-a300ac41b6e1/full/!200,200/0/default.jpg"
1854,painting,"https://api.nga.gov/iiif/c0032920-36c0-44df-88ad-128b85d5fce4/full/!200,200/0/default.jpg"
1854,painting,"https://api.nga.gov/iiif/124e9d47-3fb9-422b-a2f9-9492d19f1ef2/full/!200,200/0/default.jpg"
1854,painting,"https://api.nga.gov/iiif/4d7e8ed4-e358-4721-b6b6-20b2a05e622f/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/6d768583-a206-418d-adeb-3d00a138e2f5/full/!200,200/0/default.jpg"
1500,painting,"https://api.nga.gov/iiif/85bacc8a-0532-4156-8062-020e2f9afaa1/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/56ec0b7a-f749-4178-8eb0-071c13e73d0f/full/!200,200/0/default.jpg"
1872,painting,"https://api.nga.gov/iiif/6b9afa63-72ca-4160-8b92-38b8372d4544/full/!200,200/0/default.jpg"
1854,painting,"https://api.nga.gov/iiif/04e094c1-89c8-47eb-967b-639bbaf342b9/full/!200,200/0/default.jpg"
1840,painting,"https://api.nga.gov/iiif/7ae13804-c548-4448-82eb-b11fd4dfe7e1/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/fdcff778-eb4c-4234-abce-0991ee578a25/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/60707766-2bf0-4380-a186-bd2c74ea2b4d/full/!200,200/0/default.jpg"
1840,painting,"https://api.nga.gov/iiif/cb0d02e8-5452-41ab-b1ee-8b2d2e383a81/full/!200,200/0/default.jpg"
1850,painting,"https://api.nga.gov/iiif/71b6fb58-fb7d-4e3a-87ae-7db7eb9df832/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/e280b88d-ee73-45d8-82fb-21a6afb51053/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/cc75d81f-86ea-4f91-a83a-6cc19326bca8/full/!200,200/0/default.jpg"
1815,painting,"https://api.nga.gov/iiif/2dbb7b7e-ece8-4858-ac3e-7caca77609db/full/!200,200/0/default.jpg"
1880,painting,"https://api.nga.gov/iiif/a0fbbe52-b4d3-4884-9612-7d9b72dcc37c/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/3c1508e9-9540-4ee5-8b74-53d15ac8be27/full/!200,200/0/default.jpg"
1854,painting,"https://api.nga.gov/iiif/e20f1991-b7bb-4e01-9e8e-813157bf896a/full/!200,200/0/default.jpg"
1505,painting,"https://api.nga.gov/iiif/1aa5a852-ac13-42ad-860d-e5606c0e8587/full/!200,200/0/default.jpg"
1855,painting,"https://api.nga.gov/iiif/04359922-eef3-4a80-b7c3-747b039b893c/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/6d768583-a206-418d-adeb-3d00a138e2f5/full/!200,200/0/default.jpg"
1830,painting,"https://api.nga.gov/iiif/603a5041-262a-409b-ba8e-9964914d522e/full/!200,200/0/default.jpg"
1872,painting,"https://api.nga.gov/iiif/6b9afa63-72ca-4160-8b92-38b8372d4544/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/9516feae-fcd3-44ff-9e93-fc9fa39ad063/full/!200,200/0/default.jpg"
1855,painting,"https://api.nga.gov/iiif/934f0be6-1232-4efc-b4b2-b334eee42247/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/09714ae7-7c7f-4e00-a33b-efff7cc1cf06/full/!200,200/0/default.jpg"
1873,painting,"https://api.nga.gov/iiif/467b3ed9-5955-4809-a000-c2c5894e4432/full/!200,200/0/default.jpg"
1854,painting,"https://api.nga.gov/iiif/75d2e194-9b27-47a0-8e4e-8adf0efc9f3a/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/a47fb09f-e5a8-4c53-a3c6-d961448516b8/full/!200,200/0/default.jpg"
1855,painting,"https://api.nga.gov/iiif/04359922-eef3-4a80-b7c3-747b039b893c/full/!200,200/0/default.jpg"
1866,painting,"https://api.nga.gov/iiif/8c995b0e-311f-4323-806f-dd822cb21171/full/!200,200/0/default.jpg"
1518,painting,"https://api.nga.gov/iiif/094c319a-2f95-4caf-a2aa-0bc2386b69e1/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/efba5dee-6e7b-481e-88cc-63f97719bac5/full/!200,200/0/default.jpg"
1854,painting,"https://api.nga.gov/iiif/0f26870c-d76a-4b8f-a84e-6496ef8d1192/full/!200,200/0/default.jpg"
1875,painting,"https://api.nga.gov/iiif/b0aa3afc-ad2c-46e3-8cc4-fe4b2d6e644e/full/!200,200/0/default.jpg"
1475,painting,"https://api.nga.gov/iiif/89d562d2-a933-4218-bb2a-2e0f325af98b/full/!200,200/0/default.jpg"
1840,painting,"https://api.nga.gov/iiif/75ce21fa-ce44-41c5-a4af-835ee8f4ea6f/full/!200,200/0/default.jpg"
1900,painting,"https://api.nga.gov/iiif/957d7147-9e54-473f-bd03-79b84d327c59/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/525777e9-8d46-445d-be61-c36e41fc3af5/full/!200,200/0/default.jpg"
1845,painting,"https://api.nga.gov/iiif/b9dfb7cf-204d-45d6-9f8f-ecc088ab2686/full/!200,200/0/default.jpg"
1850,painting,"https://api.nga.gov/iiif/5391cbcd-8f15-4b9e-afbd-9914e6784a88/full/!200,200/0/default.jpg"
1847,painting,"https://api.nga.gov/iiif/9c3e4621-c4b2-418e-80b9-10597ffb6b1f/full/!200,200/0/default.jpg"
1623,painting,"https://api.nga.gov/iiif/6b41150f-3c75-4dc6-aacb-399d4bcc5a3b/full/!200,200/0/default.jpg"
1854,painting,"https://api.nga.gov/iiif/573d1ac1-e80b-4e91-baa7-230827c48a4e/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/11f46058-971d-47fe-9e0f-763722f5027d/full/!200,200/0/default.jpg"
1860,painting,"https://api.nga.gov/iiif/108500f8-2ddd-4214-81ae-3bc6acadbff6/full/!200,200/0/default.jpg"
1854,painting,"https://api.nga.gov/iiif/a331c341-4eb1-49f1-b8bb-d66fd5f182d9/full/!200,200/0/default.jpg"
1730,painting,"https://api.nga.gov/iiif/22c66e41-87c6-4f5f-ba7d-ff3ab89ab29e/full/!200,200/0/default.jpg"
1650,painting,"https://api.nga.gov/iiif/5586812e-8ffb-461b-af9c-d6266ff2fbb8/full/!200,200/0/default.jpg"
1854,painting,"https://api.nga.gov/iiif/df334909-fd7f-414a-8f73-a31754cb6f9f/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/db531492-f882-4ca8-983b-08f5d6377c41/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/aa795815-e47a-472d-b593-2677bae93fa3/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/c7456f86-1bc6-44ea-b057-e3cd6848d495/full/!200,200/0/default.jpg"
1883,painting,"https://api.nga.gov/iiif/96a750e5-76bb-4773-892e-d73d79d671a8/full/!200,200/0/default.jpg"
1830,painting,"https://api.nga.gov/iiif/bcea6136-23e6-4474-8d55-2f36301d9ac9/full/!200,200/0/default.jpg"
1854,painting,"https://api.nga.gov/iiif/73b07cb3-4967-465f-8810-774a095aa08a/full/!200,200/0/default.jpg"
1854,painting,"https://api.nga.gov/iiif/450986cf-fe6d-4ba9-928c-62f13af36bdc/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/d8d229e4-0046-41bc-8afb-2ce21d4f7e3c/full/!200,200/0/default.jpg"
1878,painting,"https://api.nga.gov/iiif/391cb2aa-b6d1-4417-979c-9e29337ce027/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/e280b88d-ee73-45d8-82fb-21a6afb51053/full/!200,200/0/default.jpg"
1847,painting,"https://api.nga.gov/iiif/77d5bdae-0c9a-477c-bcdd-2d534bf9e6b8/full/!200,200/0/default.jpg"
1825,painting,"https://api.nga.gov/iiif/4533a385-b367-441e-9d7e-56e41c77c336/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/8420b244-3620-4745-b3cf-e2bb5b9d71b9/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/499390e8-9619-4d62-8084-ddc06cd72359/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/95016c67-ce35-4459-ae97-781ead08d167/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/8b65b740-7dd2-4061-8df3-14ef425aa07b/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/43c838ba-ca03-4280-b4a7-6035499eadf7/full/!200,200/0/default.jpg"
1890,painting,"https://api.nga.gov/iiif/6d6753b3-c1ef-494c-9dc3-244e8982c867/full/!200,200/0/default.jpg"
1854,painting,"https://api.nga.gov/iiif/a5f323a9-6eff-4998-b399-afff8aae3db4/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/00c446d0-ddcd-4eed-b25d-86709be75867/full/!200,200/0/default.jpg"
1795,painting,"https://api.nga.gov/iiif/bd11325c-4c1f-4b1f-8f33-7fe63042fbbe/full/!200,200/0/default.jpg"
1825,painting,"https://api.nga.gov/iiif/8a4b63f3-31d9-468c-9c02-eeb1502dada2/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/c9b3fee0-c018-4647-aca8-b3b6548c0f23/full/!200,200/0/default.jpg"
1700,painting,"https://api.nga.gov/iiif/833f360c-bb08-4e0d-ac01-1c33b0b6d47e/full/!200,200/0/default.jpg"
1475,painting,"https://api.nga.gov/iiif/8297c11b-591d-4b1e-832b-ee2bb9bec53e/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/457c21c8-0b7e-490d-98ab-7b195da8ed2d/full/!200,200/0/default.jpg"
1866,painting,"https://api.nga.gov/iiif/75a17c58-9a57-4488-b90b-60be116343ab/full/!200,200/0/default.jpg"
1855,painting,"https://api.nga.gov/iiif/5c029a9f-d5f7-4b1d-8fe0-dff8c20fc6f3/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/34d4b64a-e1fe-453f-846d-1e4143de6f6c/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/e532ae6d-708f-4e54-a259-6014efdbcea7/full/!200,200/0/default.jpg"
1854,painting,"https://api.nga.gov/iiif/c5b1c28c-5f79-4b95-a1fc-9c7d671e99e2/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/fcd7958d-e035-42e7-8ac3-b951a3483d64/full/!200,200/0/default.jpg"
1854,painting,"https://api.nga.gov/iiif/f578ab60-df7d-496b-b223-53bfedf1348d/full/!200,200/0/default.jpg"
1854,painting,"https://api.nga.gov/iiif/c8befcd8-4237-4652-ba45-b6da85b6f23e/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/6d1d705d-cfac-41a9-bb14-6cb013051cee/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/d906bf7b-79e1-4c8a-adeb-6cdcf2287f28/full/!200,200/0/default.jpg"
1734,painting,"https://api.nga.gov/iiif/a5bd131c-a670-4c3c-9cf5-adf559eb4c34/full/!200,200/0/default.jpg"
1470,painting,"https://api.nga.gov/iiif/623e6887-f255-491f-bd76-316635fd3a83/full/!200,200/0/default.jpg"
1856,painting,"https://api.nga.gov/iiif/38656470-8149-4393-9993-2bb2711e395c/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/4483a49a-e043-46e7-9a3a-982050e121cc/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/189dbf8b-cfe4-4c82-98e7-720167d0ea0a/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/243146bd-0ba9-4805-b4c5-e3324182bd1f/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/60c158be-595a-4e41-bed5-2e6b0048ae26/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/670d001b-e601-4100-a5fe-04ec70fbf1f0/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/becac2a4-bd31-4cb8-82d2-7f4b1c1ac05b/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/3c0d78e8-bd6d-4eae-ae1b-9bc565fdacc8/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/b59155bb-b8cc-464f-ae7e-2f27cb50ca3f/full/!200,200/0/default.jpg"
1884,painting,"https://api.nga.gov/iiif/ea78dd2c-e6de-4175-8644-dfed22520665/full/!200,200/0/default.jpg"
1621,painting,"https://api.nga.gov/iiif/9ef5f855-780f-4e5b-ab4b-5cc3b1480b8e/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/b74235fc-7eb4-461c-a909-8273a545ac75/full/!200,200/0/default.jpg"
1525,painting,"https://api.nga.gov/iiif/80d61aba-96d4-4858-b0ff-9a5a7e624b48/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/78d57e7c-40ed-4842-9912-fc5228e91e83/full/!200,200/0/default.jpg"
