beginyear,medium,imageurl
1500,print,"https://api.nga.gov/iiif/81a13bd5-d47c-4c9a-bf2f-4799d8a0a21e/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/5841e289-9473-4000-9eab-c8be04485e5c/full/!200,200/0/default.jpg"
1575,drawing,"https://api.nga.gov/iiif/0fa8cedd-70dc-4e83-838b-3c8d7980bec1/full/!200,200/0/default.jpg"
1837,drawing,"https://api.nga.gov/iiif/bbafb215-9966-4a19-9816-844bc52cb49e/full/!200,200/0/default.jpg"
1803,print,"https://api.nga.gov/iiif/870c7281-a530-4cb2-b89d-94a2493bd588/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/f1661f12-14e7-4099-be48-cbcbb352c94a/full/!200,200/0/default.jpg"
1515,drawing,"https://api.nga.gov/iiif/d5052789-43c7-45d6-8938-5ff18119e842/full/!200,200/0/default.jpg"
1858,photograph,"https://api.nga.gov/iiif/5c8a0e0e-9541-431e-9793-2b871fc00c25/full/!200,200/0/default.jpg"
1619,print,"https://api.nga.gov/iiif/b2aed0b0-7dc4-495d-85f6-936ea7ba094c/full/!200,200/0/default.jpg"
1870,drawing,"https://api.nga.gov/iiif/a9e25ec7-0002-40bc-ad1f-25396ce47fdf/full/!200,200/0/default.jpg"
1887,print,"https://api.nga.gov/iiif/54e5daef-566f-4c40-8919-97bd5fb4ea87/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/f3bcd432-530f-4bc9-9cf0-6944758286ca/full/!200,200/0/default.jpg"
1475,print,"https://api.nga.gov/iiif/90ec4892-5f49-4aae-b331-34d972760125/full/!200,200/0/default.jpg"
1855,print,"https://api.nga.gov/iiif/66223108-465d-4db6-915f-c5dd0a2ccb35/full/!200,200/0/default.jpg"
1894,print,"https://api.nga.gov/iiif/247c33d2-a886-4c9e-b83c-4e36d687e337/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/e8badcb6-9e6e-4cd1-940b-2cb30eba4a0a/full/!200,200/0/default.jpg"
1894,print,"https://api.nga.gov/iiif/80911277-ad6e-41d9-927f-e567da010856/full/!200,200/0/default.jpg"
1635,print,"https://api.nga.gov/iiif/0da0b8d2-762f-477c-92b8-6a6aed6dd760/full/!200,200/0/default.jpg"
1836,print,"https://api.nga.gov/iiif/3bee42a1-a5ab-4816-a70b-294aaf1386a8/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/009d1628-eaee-4042-bec9-04c5a0904417/full/!200,200/0/default.jpg"
1868,print,"https://api.nga.gov/iiif/37c1f1de-b23c-48d5-bdfa-dbecece32f72/full/!200,200/0/default.jpg"
1883,print,"https://api.nga.gov/iiif/2b265cce-4f93-4546-a30e-f0536f867cac/full/!200,200/0/default.jpg"
1547,print,"https://api.nga.gov/iiif/ba283819-7c04-4c68-8f94-5b5d3b3f9065/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/7f115880-3493-4440-a07e-1a5ec1c6103a/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/51fc4a29-f2b7-4fde-840c-062ade8064f7/full/!200,200/0/default.jpg"
1900,sculpture,"https://api.nga.gov/iiif/6b301d33-111e-426c-9d7b-1c3d784e82a8/full/!200,200/0/default.jpg"
1600,print,"https://api.nga.gov/iiif/0f80a653-95e7-4da0-a452-154aa01d19cc/full/!200,200/0/default.jpg"
1845,print,"https://api.nga.gov/iiif/9b925f4a-af57-49ba-8c79-151808fe858e/full/!200,200/0/default.jpg"
1837,drawing,"https://api.nga.gov/iiif/0fe050fc-28ce-4a54-9ec9-6b65526d8959/full/!200,200/0/default.jpg"
1890,photograph,"https://api.nga.gov/iiif/81f808ec-bccc-4983-bf8d-b04a32c4315d/full/!200,200/0/default.jpg"
1876,drawing,"https://api.nga.gov/iiif/aeea3205-46e9-4bb2-bb6e-8f20e0a95d53/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/0f203289-f1fa-4a9c-add0-9dfc720f69ad/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/32c0d056-1a4f-40b7-a27e-c73a159a7872/full/!200,200/0/default.jpg"
1896,print,"https://api.nga.gov/iiif/b57eddfa-eb49-45be-8039-ffb8fcf1d89c/full/!200,200/0/default.jpg"
1450,sculpture,"https://api.nga.gov/iiif/ce6c6c47-dde5-4251-9ed5-42abcbbe29b0/full/!200,200/0/default.jpg"
1900,photograph,"https://api.nga.gov/iiif/50fdd8d9-4088-4d63-94a4-cbc94e15fc93/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/2f6eb74b-1077-41e7-ab35-28f5ee112168/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/af086e44-7b20-44b2-ade6-3a22d3a52089/full/!200,200/0/default.jpg"
1470,sculpture,"https://api.nga.gov/iiif/b7e69dc0-8f18-432c-988f-2137ae64496d/full/!200,200/0/default.jpg"
1880,drawing,"https://api.nga.gov/iiif/aaa36bae-78b2-4a46-b867-b702440cdffa/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/cc754318-59b7-422c-b949-c3552785c3dd/full/!200,200/0/default.jpg"
1860,photograph,"https://api.nga.gov/iiif/f556cb86-55e1-4be1-904b-4ce6ebbe97a8/full/!200,200/0/default.jpg"
1750,drawing,"https://api.nga.gov/iiif/b9b7c236-6002-48a1-aa47-aa5a810c8083/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/02ff8575-78c9-460c-a6bb-9f75bdf202e9/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/36dd59f5-3ff4-450d-92e2-61f3c01faa9e/full/!200,200/0/default.jpg"
1900,decorative art,"https://api.nga.gov/iiif/e41e4792-94cb-40aa-ae51-df40a2a32a88/full/!200,200/0/default.jpg"
1602,print,"https://api.nga.gov/iiif/edb30064-fc0d-4143-a4ae-703ba68a6008/full/!200,200/0/default.jpg"
1662,decorative art,"https://api.nga.gov/iiif/3c58dd9e-1e7a-4728-a694-5faf5acf7539/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/129fb69e-1ace-4d0f-ad72-ab78623c7e22/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/ff1d12f2-2b9f-418a-becd-2ee27e7fd5d1/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/4c4c6224-85a1-4be0-bf61-195ccebbe75f/full/!200,200/0/default.jpg"
1458,sculpture,"https://api.nga.gov/iiif/2347bb0e-1556-430f-9920-b6c8672fcd19/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/c393113e-ccf5-4152-bd4d-52b3b9cd463e/full/!200,200/0/default.jpg"
1890,photograph,"https://api.nga.gov/iiif/6a12885c-4778-480c-ad5c-62146ed318d3/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/1cbaaf1d-91d5-45db-b24c-9c69cc4d10b9/full/!200,200/0/default.jpg"
1515,drawing,"https://api.nga.gov/iiif/2be23757-783d-4ef9-b857-70c000283a9b/full/!200,200/0/default.jpg"
1635,print,"https://api.nga.gov/iiif/898a457e-34ed-4f2b-9ba0-3688c1b3c03f/full/!200,200/0/default.jpg"
1890,sculpture,"https://api.nga.gov/iiif/7ba2bc25-f048-4ee6-a71d-18099cb4512f/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/242308f7-1be8-4f7f-a1b2-322bd6188583/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/08f3c937-4644-4e07-8a82-f9e2992cf263/full/!200,200/0/default.jpg"
1862,print,"https://api.nga.gov/iiif/502e89e5-10f7-4e74-9215-26d7ac1f8c44/full/!200,200/0/default.jpg"
1870,drawing,"https://api.nga.gov/iiif/548af7fd-be1e-4dc6-a0f8-22c7fdf4e381/full/!200,200/0/default.jpg"
1884,print,"https://api.nga.gov/iiif/fc5f852a-e63f-43a4-8e5f-309f69242267/full/!200,200/0/default.jpg"
1470,sculpture,"https://api.nga.gov/iiif/07a35482-10bd-4e85-b26c-b3e3ed266e9b/full/!200,200/0/default.jpg"
1799,print,"https://api.nga.gov/iiif/ae60ea0a-9ccf-4e2d-81ef-4c83bd217509/full/!200,200/0/default.jpg"
1896,sculpture,"https://api.nga.gov/iiif/879afc6a-0d94-491c-a27a-f889c150a722/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/34c09143-f665-4958-ac38-6101d85bca78/full/!200,200/0/default.jpg"
1592,print,"https://api.nga.gov/iiif/86a4098f-7a4f-4d56-8df3-8a9844fa2536/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/763813b5-4062-4f0a-be78-2e687f74aaf3/full/!200,200/0/default.jpg"
1899,print,"https://api.nga.gov/iiif/0a649ec3-e572-44cf-b030-8bd03f119ee7/full/!200,200/0/default.jpg"
1740,print,"https://api.nga.gov/iiif/61731c1b-c66e-4d62-88a4-719062e3085e/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/3a3e1736-f83b-4a6d-897a-82cbdac970bb/full/!200,200/0/default.jpg"
1600,drawing,"https://api.nga.gov/iiif/172914ab-e690-463b-af6b-595803b79bc7/full/!200,200/0/default.jpg"
1774,print,"https://api.nga.gov/iiif/2929bcae-ddaf-4e84-a95b-fb15490b2a75/full/!200,200/0/default.jpg"
1890,print,"https://api.nga.gov/iiif/e350699b-f87d-469e-9dbe-23cea03d89f4/full/!200,200/0/default.jpg"
1585,print,"https://api.nga.gov/iiif/94103ad0-150c-4a4a-aa81-70226835c48c/full/!200,200/0/default.jpg"
1475,drawing,"https://api.nga.gov/iiif/b472133d-967e-4606-8d03-3a9b45f20be4/full/!200,200/0/default.jpg"
1620,print,"https://api.nga.gov/iiif/756d7031-75f9-40b6-b83a-0e1db8ed7411/full/!200,200/0/default.jpg"
1600,drawing,"https://api.nga.gov/iiif/3a9b73b6-a186-49e0-921a-1bfde52dd965/full/!200,200/0/default.jpg"
1550,print,"https://api.nga.gov/iiif/5d0adc19-0c9d-423c-ac99-f1abdfadaac1/full/!200,200/0/default.jpg"
1700,drawing,"https://api.nga.gov/iiif/3a5eead2-2cf2-49fa-bfbe-5bdadb8de4b6/full/!200,200/0/default.jpg"
1896,print,"https://api.nga.gov/iiif/2c5abdd9-c7a1-4c25-aa9f-f0e331deec33/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/f1e3a089-8af4-48c5-ab21-cfb558b16ae2/full/!200,200/0/default.jpg"
1645,print,"https://api.nga.gov/iiif/2359b0dd-0467-4fe5-ace0-ddf174a7124d/full/!200,200/0/default.jpg"
1560,print,"https://api.nga.gov/iiif/cf3be43b-ce8c-43c4-8a38-7c5bc1677311/full/!200,200/0/default.jpg"
1888,print,"https://api.nga.gov/iiif/d6f42a53-8c4f-4824-bdb6-9c8f5cc40d17/full/!200,200/0/default.jpg"
1850,drawing,"https://api.nga.gov/iiif/472efe8c-ef41-40fd-a2b3-5b7c516df079/full/!200,200/0/default.jpg"
1880,drawing,"https://api.nga.gov/iiif/65dc7f99-d3ab-4b01-bc34-3993396c1239/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/75dfcef2-2f9f-4f86-9fa5-c3174d856642/full/!200,200/0/default.jpg"
1884,print,"https://api.nga.gov/iiif/6b61ca13-274c-4a5f-a516-7d74f6f6d009/full/!200,200/0/default.jpg"
1880,print,"https://api.nga.gov/iiif/793f6a17-3b05-4856-a342-583977ef0adf/full/!200,200/0/default.jpg"
1893,print,"https://api.nga.gov/iiif/e69999a5-555b-4ad8-b1f7-9ba3c30fb828/full/!200,200/0/default.jpg"
1600,drawing,"https://api.nga.gov/iiif/48932959-54b6-485d-8644-db61eaad912b/full/!200,200/0/default.jpg"
1861,drawing,"https://api.nga.gov/iiif/f15ddf38-5bd0-4990-9ada-fb367dbb0744/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/02fb469f-c3ff-41bc-bda5-0c9ceebfc2a5/full/!200,200/0/default.jpg"
1665,print,"https://api.nga.gov/iiif/d0f836b7-cc51-4402-87fc-c8676b718c7e/full/!200,200/0/default.jpg"
1607,print,"https://api.nga.gov/iiif/92f68a65-d62c-4a06-b6ed-87112f920fc9/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/aece7e3d-d1e5-45dd-a52f-949bce8ae8a3/full/!200,200/0/default.jpg"
1754,sculpture,"https://api.nga.gov/iiif/23dc7434-947e-446f-9179-29ced474f594/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/285dc049-f73c-4660-9779-2da38fc19677/full/!200,200/0/default.jpg"
1525,sculpture,"https://api.nga.gov/iiif/3ac341fa-b63c-4db5-ae15-990a5ebc419d/full/!200,200/0/default.jpg"
1899,drawing,"https://api.nga.gov/iiif/5de2ef4d-b228-404b-a2eb-4e8fcaec6d77/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/03062269-67b1-44d9-bb19-c3ecfb5b7702/full/!200,200/0/default.jpg"
1542,print,"https://api.nga.gov/iiif/4a597851-9bb5-415d-a9d4-11b1e1c45ca7/full/!200,200/0/default.jpg"
1900,painting,"https://api.nga.gov/iiif/da568965-80d7-42a0-883f-3392210f4767/full/!200,200/0/default.jpg"
1630,print,"https://api.nga.gov/iiif/71c3a030-a92c-4859-8ee1-784fcd35325d/full/!200,200/0/default.jpg"
1892,print,"https://api.nga.gov/iiif/f5517c97-195f-4ec4-8617-5deef1ea80cc/full/!200,200/0/default.jpg"
1799,print,"https://api.nga.gov/iiif/e71a1916-e4c5-47fd-a770-d09ebd825290/full/!200,200/0/default.jpg"
1635,print,"https://api.nga.gov/iiif/8f964093-a2fe-45a4-b0eb-b06193b3c542/full/!200,200/0/default.jpg"
1622,print,"https://api.nga.gov/iiif/6bfcaf06-a04b-49db-8574-c2d1adec259e/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/0c289c97-2cfe-4c93-9de3-8445fa396813/full/!200,200/0/default.jpg"
1892,drawing,"https://api.nga.gov/iiif/2beec7d2-5103-426b-bded-56a06f085761/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/d6c44242-0892-4d28-b768-e3b1d12e411d/full/!200,200/0/default.jpg"
1600,print,"https://api.nga.gov/iiif/c978af6b-bf8c-430d-a54d-ea2c358f9ae7/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/59b4d756-4a8b-40c4-8108-e1c3ce840ff5/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/8a4c9120-1401-4184-98db-83363e8aabc5/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/0a9e2730-388a-43c6-8713-e61f766e2f92/full/!200,200/0/default.jpg"
1622,print,"https://api.nga.gov/iiif/106d88cf-c811-4b86-bbc7-bfd726c52d6f/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/ce9520fd-b087-4075-92cc-8fe3dea990b0/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/4823f28d-ad88-4759-8524-b661d39c7b99/full/!200,200/0/default.jpg"
1809,print,"https://api.nga.gov/iiif/319e4232-e200-47bf-85d7-81b1803bc016/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/7324b87b-f6b6-4afb-a02e-823413900d46/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/1b6d512d-7b8f-47af-bb3d-6037f07e9063/full/!200,200/0/default.jpg"
1900,print,"https://api.nga.gov/iiif/ecd9037f-a4bb-4529-9d3e-bb6eef2e4c07/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/b7688d5e-924e-4fec-b254-56a3e14e1d57/full/!200,200/0/default.jpg"
1850,sculpture,"https://api.nga.gov/iiif/bd8dfc71-9b01-4d3e-a452-1926a873fd6f/full/!200,200/0/default.jpg"
1607,print,"https://api.nga.gov/iiif/ff08a03b-1929-4762-b382-560c1fb0c52e/full/!200,200/0/default.jpg"
1862,print,"https://api.nga.gov/iiif/3402c036-9e5e-41c9-9ae4-fa54e0317106/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/51f075ff-4b13-4098-8593-6e5979d612bc/full/!200,200/0/default.jpg"
1880,volume,"https://api.nga.gov/iiif/abf9b608-041a-4887-a114-f0eaab99c5fa/full/!200,200/0/default.jpg"
1837,drawing,"https://api.nga.gov/iiif/48fa4e17-6473-41a6-a036-17240372b6b0/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/db061c9f-d590-49c4-aed1-4535a13be201/full/!200,200/0/default.jpg"
1894,print,"https://api.nga.gov/iiif/25a2d196-95a4-41e8-ae45-ef4074afd235/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/5234834f-b429-407c-b487-1e40a363c8f2/full/!200,200/0/default.jpg"
1879,print,"https://api.nga.gov/iiif/b6f6c718-192f-4c8f-9282-1f93b54affc0/full/!200,200/0/default.jpg"
1893,print,"https://api.nga.gov/iiif/9a860aba-38ae-4193-a107-5a13bef20b93/full/!200,200/0/default.jpg"
1880,sculpture,"https://api.nga.gov/iiif/edf0e339-7aee-43f4-97ab-680226deef94/full/!200,200/0/default.jpg"
1600,drawing,"https://api.nga.gov/iiif/42464268-01a4-48a9-8722-648c27566c34/full/!200,200/0/default.jpg"
1880,print,"https://api.nga.gov/iiif/e58d9850-f03d-45d3-a1cc-23281768d46c/full/!200,200/0/default.jpg"
1823,print,"https://api.nga.gov/iiif/21c82000-78a5-4d02-9bd0-032fc72dffe3/full/!200,200/0/default.jpg"
1894,print,"https://api.nga.gov/iiif/d0ec30a0-816b-4740-b6b7-0fc5852006c1/full/!200,200/0/default.jpg"
1778,sculpture,"https://api.nga.gov/iiif/9d9b941d-1f6e-4bf1-81bf-0c93e085be6c/full/!200,200/0/default.jpg"
1513,print,"https://api.nga.gov/iiif/42ad94ea-74ca-480b-981a-38287e5291b0/full/!200,200/0/default.jpg"
1849,volume,"https://api.nga.gov/iiif/2a620370-e3d7-47b6-b8d8-1acd7012394d/full/!200,200/0/default.jpg"
1860,photograph,"https://api.nga.gov/iiif/121e35ed-efa8-45a9-ab7d-34812663c456/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/4d809ee1-fddc-435a-848c-b0161240f84a/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/5c7f2b64-be1a-446a-8de9-e8c3204371fa/full/!200,200/0/default.jpg"
1859,drawing,"https://api.nga.gov/iiif/85acd734-fbf5-4548-bc07-31dc8ac6f9e3/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/a33fee6b-89f8-43b4-8f05-013699b4c762/full/!200,200/0/default.jpg"
1895,drawing,"https://api.nga.gov/iiif/a1dd7be1-3657-46f7-af84-afdfbf612c5a/full/!200,200/0/default.jpg"
1900,drawing,"https://api.nga.gov/iiif/cb4cb6a0-2020-41d4-878e-715f5944e75a/full/!200,200/0/default.jpg"
1835,drawing,"https://api.nga.gov/iiif/752b2dd3-1a04-48e8-99f3-ad1055f22abe/full/!200,200/0/default.jpg"
1854,painting,"https://api.nga.gov/iiif/3a637f60-9001-4944-9aac-31531181c5ed/full/!200,200/0/default.jpg"
1662,decorative art,"https://api.nga.gov/iiif/5d4e3c37-4847-440c-90ae-f1271f209647/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/1fdc3c63-46df-4b68-93b7-0eb600e29f7d/full/!200,200/0/default.jpg"
1894,photograph,"https://api.nga.gov/iiif/07f8db94-3235-4eae-8e3d-9ea9546070b2/full/!200,200/0/default.jpg"
1550,print,"https://api.nga.gov/iiif/a044ca24-6ea0-461c-a82d-513753710fe1/full/!200,200/0/default.jpg"
1743,print,"https://api.nga.gov/iiif/1e442107-ac2d-4ed6-8e1a-210f02c29ac3/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/29c89eb9-620d-4103-945c-3d1958f0cb5e/full/!200,200/0/default.jpg"
1600,print,"https://api.nga.gov/iiif/91abe65b-54e0-4771-b694-92e2e3333ade/full/!200,200/0/default.jpg"
1480,print,"https://api.nga.gov/iiif/703d7c43-aec7-429d-8dbb-38ec58196dba/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/78993f2c-ea86-4b84-ad22-f8f11a67416b/full/!200,200/0/default.jpg"
1897,print,"https://api.nga.gov/iiif/8c78e3aa-52c4-49d7-8544-360ce746a7b1/full/!200,200/0/default.jpg"
1899,drawing,"https://api.nga.gov/iiif/18d283f5-04d0-46f4-8f6b-f3cc3475cefe/full/!200,200/0/default.jpg"
1893,print,"https://api.nga.gov/iiif/c8a9973f-41df-4982-90e2-976934adc4c7/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/c2e77485-13b7-47ea-ad97-6f3f6c6026f2/full/!200,200/0/default.jpg"
1803,print,"https://api.nga.gov/iiif/b73993eb-4995-4ea8-b0bf-f59f144a2c6e/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/5ffdfbc5-17c9-4dd7-a274-c225d2d5f4f9/full/!200,200/0/default.jpg"
1864,print,"https://api.nga.gov/iiif/3b5bdbc8-0ab8-4772-9db7-94b205cf7da7/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/1d6ebeeb-727c-4711-8e52-8a9817c947c3/full/!200,200/0/default.jpg"
1575,sculpture,"https://api.nga.gov/iiif/083df13a-4c68-4b00-8cec-766aaab6dd4a/full/!200,200/0/default.jpg"
1620,print,"https://api.nga.gov/iiif/f9a5531d-a063-427a-8036-fcd4fd925247/full/!200,200/0/default.jpg"
1600,print,"https://api.nga.gov/iiif/f988b701-33dc-4ee9-ba07-34d673af5758/full/!200,200/0/default.jpg"
1592,print,"https://api.nga.gov/iiif/41b767e0-05ed-4173-88e6-2334eadce0d7/full/!200,200/0/default.jpg"
1893,print,"https://api.nga.gov/iiif/a11bea21-1c44-4c4e-b69c-1d6d2158301b/full/!200,200/0/default.jpg"
1600,print,"https://api.nga.gov/iiif/8c9329b1-ba6b-46eb-8306-a5fc49adbe64/full/!200,200/0/default.jpg"
1514,print,"https://api.nga.gov/iiif/e8c4dfdd-a597-4194-aa73-8d7ba2d9bc35/full/!200,200/0/default.jpg"
1893,sculpture,"https://api.nga.gov/iiif/fc0e073c-a8c5-4bec-921e-b55f7687c51c/full/!200,200/0/default.jpg"
1600,drawing,"https://api.nga.gov/iiif/a62aacc4-4300-42ca-a630-b675e6134603/full/!200,200/0/default.jpg"
1500,painting,"https://api.nga.gov/iiif/5ad6aa5a-2908-4db6-96f3-2866e0a2c754/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/6945223b-771b-4a46-a4e2-47d188e0fe8b/full/!200,200/0/default.jpg"
1884,print,"https://api.nga.gov/iiif/ca04a4dd-12a2-448c-b412-27328799b21a/full/!200,200/0/default.jpg"
1800,drawing,"https://api.nga.gov/iiif/467fff64-d0ac-4a06-962b-f5e346fcf355/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/f44209fa-3a94-42e3-beae-b2d466f33981/full/!200,200/0/default.jpg"
1600,drawing,"https://api.nga.gov/iiif/c58dbce9-af67-4095-930f-2740c4e31c07/full/!200,200/0/default.jpg"
1592,print,"https://api.nga.gov/iiif/ed7bcb8a-7fdb-484c-b765-7a35dc682c5d/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/f728e52d-e114-406a-90c1-2f01f7a637e8/full/!200,200/0/default.jpg"
1845,print,"https://api.nga.gov/iiif/d0946b46-9572-49c0-821d-ae9878255351/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/e24e6ee8-ea63-4e8f-8c1f-9c3142587f86/full/!200,200/0/default.jpg"
1628,print,"https://api.nga.gov/iiif/cb924df8-c7a7-4e2f-9e67-03f0f66df33f/full/!200,200/0/default.jpg"
1880,print,"https://api.nga.gov/iiif/6c0cd49b-9671-467e-9c71-56f000d85390/full/!200,200/0/default.jpg"
1830,decorative art,"https://api.nga.gov/iiif/abc0c3dc-2bc3-4945-937a-517d3730c862/full/!200,200/0/default.jpg"
1612,drawing,"https://api.nga.gov/iiif/9d0f1af9-7cca-47c7-a45b-3b469fa1105f/full/!200,200/0/default.jpg"
1631,print,"https://api.nga.gov/iiif/97fc61a3-8ae9-4c15-99a0-692ff7840033/full/!200,200/0/default.jpg"
1852,drawing,"https://api.nga.gov/iiif/5a02c3aa-908f-420b-9390-4f930c38a740/full/!200,200/0/default.jpg"
1860,decorative art,"https://api.nga.gov/iiif/6e910cb9-ea4c-46ae-affa-6439bec4504d/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/ca82fc14-9ea0-47d9-90de-09eb08466d73/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/57a45d09-4bf7-4bca-9239-a1aa1c792157/full/!200,200/0/default.jpg"
1890,drawing,"https://api.nga.gov/iiif/74e19437-1bce-4f11-9771-208ec7f3c4a6/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/e44b5d35-0b82-4b1c-9804-cf6d186776d1/full/!200,200/0/default.jpg"
1642,print,"https://api.nga.gov/iiif/56d8041f-c90f-4c00-ae00-8e8d5b6503cf/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/b8fe7f04-0b33-4acc-a89d-277009528262/full/!200,200/0/default.jpg"
1480,sculpture,"https://api.nga.gov/iiif/59bd6daf-b3ff-4236-b97d-6c02f1493ebf/full/!200,200/0/default.jpg"
1894,print,"https://api.nga.gov/iiif/c5040cb5-e48f-45e9-9a2d-fa6c38db49f8/full/!200,200/0/default.jpg"
1898,print,"https://api.nga.gov/iiif/6e94baea-02e6-4e05-8694-ad1167d8b426/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/9e5a275b-5f0a-40aa-86d1-ad5fc42768bc/full/!200,200/0/default.jpg"
1870,print,"https://api.nga.gov/iiif/ca3481c2-0efd-44af-a593-ea3141decda1/full/!200,200/0/default.jpg"
1560,painting,"https://api.nga.gov/iiif/b6f187a4-7c28-4347-a465-f296cbe6b2c7/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/5293fa44-cd31-4533-a414-7c2ae9d44f21/full/!200,200/0/default.jpg"
1800,drawing,"https://api.nga.gov/iiif/fc8a351a-8e2b-4afc-b51c-2ff20ad8bd1a/full/!200,200/0/default.jpg"
1600,print,"https://api.nga.gov/iiif/5adcb804-16e3-4a78-99ff-1977d31c93d2/full/!200,200/0/default.jpg"
1600,drawing,"https://api.nga.gov/iiif/3d9e91a7-2c90-453f-b7cb-8a3d916d76c0/full/!200,200/0/default.jpg"
1893,print,"https://api.nga.gov/iiif/3ce8fc5b-4e7f-4e37-b28b-3d84deb1ac4c/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/dabe1955-6cb8-45f7-8a06-739040c783f8/full/!200,200/0/default.jpg"
1622,print,"https://api.nga.gov/iiif/4a2028f7-46d9-49e8-bfbd-590af9062869/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/ff5bb9f0-cd5c-41e2-965f-39057c58c688/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/481c29e8-ba73-48b2-827d-817ebe7110e5/full/!200,200/0/default.jpg"
1802,volume,"https://api.nga.gov/iiif/bad93e47-6bdb-41aa-bef3-e19e28042038/full/!200,200/0/default.jpg"
