beginyear,medium,imageurl
1631,print,"https://api.nga.gov/iiif/62c333a0-82c2-4289-a40f-33781bdf9a11/full/!200,200/0/default.jpg"
1600,print,"https://api.nga.gov/iiif/ca980120-eaf5-4460-af74-b5cdd3d6dc44/full/!200,200/0/default.jpg"
1850,photograph,"https://api.nga.gov/iiif/92bb62ce-41ad-4a1b-98d7-c592fa4a3cad/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/74f64536-491f-408a-b6ca-9479c4257705/full/!200,200/0/default.jpg"
1700,painting,"https://api.nga.gov/iiif/7b375c23-0142-45a6-80e0-70efabad4c25/full/!200,200/0/default.jpg"
1880,painting,"https://api.nga.gov/iiif/9cc79c1d-3e5d-4531-9bea-0462449a8abc/full/!200,200/0/default.jpg"
1827,print,"https://api.nga.gov/iiif/68e8f2a0-99b5-43ef-a629-e57a2a4449e9/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/3a689ff2-2181-4fb9-87cd-71eef9049503/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/3e4d461b-2004-40ce-96c4-130bc9305151/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/bf21d4b0-ef2c-4f0b-aa7c-3668883605f3/full/!200,200/0/default.jpg"
1883,print,"https://api.nga.gov/iiif/3a655102-edea-48e1-95ae-64da9363a8e7/full/!200,200/0/default.jpg"
1600,drawing,"https://api.nga.gov/iiif/48932959-54b6-485d-8644-db61eaad912b/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/ca508baa-d973-4696-8fb3-23e3cbc7db92/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/7258d259-2d33-498a-9ffc-00bef90c568b/full/!200,200/0/default.jpg"
1480,print,"https://api.nga.gov/iiif/527f727c-0385-4460-bcf6-27eef2424493/full/!200,200/0/default.jpg"
1869,print,"https://api.nga.gov/iiif/36e2d1b5-67a8-48b5-9f21-ea86481b8226/full/!200,200/0/default.jpg"
1520,print,"https://api.nga.gov/iiif/cea28a0d-d1d2-46b7-a3d1-0b4d572b7648/full/!200,200/0/default.jpg"
1800,sculpture,"https://api.nga.gov/iiif/515d8435-96e4-44ea-8d73-1c9319ac70a2/full/!200,200/0/default.jpg"
1575,drawing,"https://api.nga.gov/iiif/a485ed55-cd39-455e-9202-f3cdc93d20ab/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/c33f46cd-b89a-41ae-805e-58222c75af90/full/!200,200/0/default.jpg"
1852,drawing,"https://api.nga.gov/iiif/b4ef1bbb-8bd5-4daa-b443-478a39f6f425/full/!200,200/0/default.jpg"
1803,print,"https://api.nga.gov/iiif/ebef32f6-a647-40d5-9b11-e5b87b3fdbba/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/e267aacf-9488-4714-8548-8479fcb8f061/full/!200,200/0/default.jpg"
1797,drawing,"https://api.nga.gov/iiif/721165f3-6339-4011-b9a8-91fc2a8ba849/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/68903023-e8cd-4efa-ac73-a50c27eef484/full/!200,200/0/default.jpg"
1450,print,"https://api.nga.gov/iiif/748987a1-1467-4642-91e4-c8394dcd63c7/full/!200,200/0/default.jpg"
1890,drawing,"https://api.nga.gov/iiif/9f92c8a4-83dc-4cae-8bb2-edaadb7bd261/full/!200,200/0/default.jpg"
1800,photograph,"https://api.nga.gov/iiif/b4a7c482-c5d5-4c49-a0b2-6bb0e042d091/full/!200,200/0/default.jpg"
1890,drawing,"https://api.nga.gov/iiif/5723267d-35cb-4bb4-a49c-e19d9b21d2ae/full/!200,200/0/default.jpg"
1635,print,"https://api.nga.gov/iiif/50b60d77-635c-458b-b8e1-3d30b41b0187/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/8a54a038-a43c-41dc-bc78-8eb279df0633/full/!200,200/0/default.jpg"
1645,painting,"https://api.nga.gov/iiif/3cc32a62-fdac-43f2-a33b-f26ea78093b6/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/0691ba19-2ea5-4e5e-ae79-ec20eeb17a96/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/efc4504c-c7ca-4575-a0ab-7d5a4c3d9469/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/a520c578-6f44-40d7-a18b-3c8eba551d3e/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/68027241-3979-418c-9e2b-61d850f06854/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/1516484d-df7a-4730-beab-bb6b991997b4/full/!200,200/0/default.jpg"
1592,print,"https://api.nga.gov/iiif/5eaf0e79-6dd4-4b03-95b3-91a1adee24f6/full/!200,200/0/default.jpg"
1865,drawing,"https://api.nga.gov/iiif/2fec4ce5-de24-46e2-b6f5-3ffbc17dc4bc/full/!200,200/0/default.jpg"
1610,print,"https://api.nga.gov/iiif/3c460673-4ad8-4d4f-8491-1e9b3cef9f7e/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/a850e865-aeae-43d0-8e47-ec97171bf010/full/!200,200/0/default.jpg"
1500,drawing,"https://api.nga.gov/iiif/50c1faeb-2a1b-4624-bc1a-a8078879da4a/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/cefaf8a4-ce9c-4b1c-a4a2-c5b73d1bc77d/full/!200,200/0/default.jpg"
1520,print,"https://api.nga.gov/iiif/be10ad9a-16cf-4ed5-9507-96f620093cf5/full/!200,200/0/default.jpg"
1890,print,"https://api.nga.gov/iiif/3d117fda-efea-4365-940e-6d71fee70fa7/full/!200,200/0/default.jpg"
1865,drawing,"https://api.nga.gov/iiif/ab94adea-5501-482e-a1c8-fbd70c7db630/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/a79ec74c-004a-44d9-af3b-849d28412bd4/full/!200,200/0/default.jpg"
1600,print,"https://api.nga.gov/iiif/a013238d-7a8a-4505-b339-6fc34d070a8b/full/!200,200/0/default.jpg"
1652,print,"https://api.nga.gov/iiif/18b0fb23-fd56-49bd-bdf0-85f776264a56/full/!200,200/0/default.jpg"
1891,drawing,"https://api.nga.gov/iiif/4db1d384-92ae-4e6d-9d42-eebece4d57b5/full/!200,200/0/default.jpg"
1859,photograph,"https://api.nga.gov/iiif/ee4d92e4-0a40-4146-8920-6b9300f146a1/full/!200,200/0/default.jpg"
1892,print,"https://api.nga.gov/iiif/778ab4be-3f02-49a3-b826-2edfb5f1c59b/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/d5d24097-0b55-4ece-88dc-8987e51f34eb/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/02ba295b-458f-4885-8908-c07bc2aee7a8/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/83b4273e-af43-4b0f-9994-6de1bc7373d5/full/!200,200/0/default.jpg"
1800,drawing,"https://api.nga.gov/iiif/505fd0bf-9699-44a0-ab5c-34cc8aa3fb1d/full/!200,200/0/default.jpg"
1496,print,"https://api.nga.gov/iiif/5869b355-6285-47ab-9646-63965de3e9bf/full/!200,200/0/default.jpg"
1861,painting,"https://api.nga.gov/iiif/800b6ecd-07d9-4674-8981-1c838614d257/full/!200,200/0/default.jpg"
1889,sculpture,"https://api.nga.gov/iiif/acef1d35-42f2-4ca0-a477-3b90e52e4694/full/!200,200/0/default.jpg"
1842,volume,"https://api.nga.gov/iiif/4ed6e79e-67e5-4d4d-961d-a6d4aa392745/full/!200,200/0/default.jpg"
1854,photograph,"https://api.nga.gov/iiif/cb06f228-6dc8-49b0-bf6d-2dd600ebc945/full/!200,200/0/default.jpg"
1860,print,"https://api.nga.gov/iiif/5f19655f-717a-462a-b7c6-080d5efe482a/full/!200,200/0/default.jpg"
1900,painting,"https://api.nga.gov/iiif/aee8484d-34b4-41b1-acc2-07499f5bbddc/full/!200,200/0/default.jpg"
1878,print,"https://api.nga.gov/iiif/7d80cc91-ff81-4b51-9abf-e45ee95ffc11/full/!200,200/0/default.jpg"
1863,print,"https://api.nga.gov/iiif/0fde1b5b-94a7-4deb-8c54-7bcf067c3bae/full/!200,200/0/default.jpg"
1880,print,"https://api.nga.gov/iiif/843ffca4-57f3-40a7-bbb1-30f4847b173b/full/!200,200/0/default.jpg"
1899,print,"https://api.nga.gov/iiif/4d4f7924-8e0b-488e-8d26-002d9133dc60/full/!200,200/0/default.jpg"
1890,print,"https://api.nga.gov/iiif/037b0846-2c61-46bc-8480-19355120fd30/full/!200,200/0/default.jpg"
1894,print,"https://api.nga.gov/iiif/6db7df27-4ba8-41fe-b33c-51c1d74deebd/full/!200,200/0/default.jpg"
1844,volume,"https://api.nga.gov/iiif/0eb5bd41-66eb-4e7f-aed5-d24e374051b0/full/!200,200/0/default.jpg"
1515,print,"https://api.nga.gov/iiif/5905701e-8337-4557-b44c-3c54bca5a200/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/cc141604-f4fa-40f6-b587-a89a6c23f739/full/!200,200/0/default.jpg"
1893,print,"https://api.nga.gov/iiif/2e495d1e-bab1-4fce-b381-47f271bf5920/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/05049738-5e5c-486a-92b7-d2810d508748/full/!200,200/0/default.jpg"
1773,sculpture,"https://api.nga.gov/iiif/d2164ecf-f0a0-4b8a-9813-3b91be87bc90/full/!200,200/0/default.jpg"
1890,print,"https://api.nga.gov/iiif/168c4f1d-2ceb-47f8-b610-75a4eebc9165/full/!200,200/0/default.jpg"
1858,print,"https://api.nga.gov/iiif/3e800b91-bfc8-49ab-a6b1-7877266e1572/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/202239b0-a3a1-4348-a810-aab7e5806c5e/full/!200,200/0/default.jpg"
1465,print,"https://api.nga.gov/iiif/ca5d6845-5422-46a1-a738-a25cfb005f91/full/!200,200/0/default.jpg"
1850,sculpture,"https://api.nga.gov/iiif/05b9887d-1b79-4419-a042-febaec020e56/full/!200,200/0/default.jpg"
1600,sculpture,"https://api.nga.gov/iiif/6306ded1-97af-4ebb-9c2d-47336d7a549c/full/!200,200/0/default.jpg"
1829,print,"https://api.nga.gov/iiif/2199c9fc-c2fb-4882-a4a2-f3dd79c89124/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/3eba67e5-582d-4802-a496-85719eb1e446/full/!200,200/0/default.jpg"
1613,print,"https://api.nga.gov/iiif/11c7c7db-1577-408a-9935-482628fe2f35/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/5ed7e68a-2be5-4ad2-aedf-9b8aef6d01e9/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/da2495f7-23f4-4cb4-a17e-243a6524a863/full/!200,200/0/default.jpg"
1600,print,"https://api.nga.gov/iiif/ac11cc52-08d9-43bf-8b4c-e11606cedfe3/full/!200,200/0/default.jpg"
1630,print,"https://api.nga.gov/iiif/780518c7-d710-4062-bc07-e46dbe5e4fb5/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/97e651ce-021d-48f4-8821-80090d6914d5/full/!200,200/0/default.jpg"
1800,sculpture,"https://api.nga.gov/iiif/51b1d972-919f-420f-8c42-dad8d2399694/full/!200,200/0/default.jpg"
1561,sculpture,"https://api.nga.gov/iiif/20de311d-df5d-4439-b57e-797b147357a3/full/!200,200/0/default.jpg"
1798,drawing,"https://api.nga.gov/iiif/61ca668f-71a1-422f-9191-7ee14ab70115/full/!200,200/0/default.jpg"
1450,sculpture,"https://api.nga.gov/iiif/e327cafd-55f9-4c3f-9b53-95f27779ca5a/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/a8ba719d-3a1d-426f-bddd-b4abecfeb2ae/full/!200,200/0/default.jpg"
1900,drawing,"https://api.nga.gov/iiif/985382f5-b927-4f7e-a078-9f84ccecea3f/full/!200,200/0/default.jpg"
1800,photograph,"https://api.nga.gov/iiif/aa33cb88-53a5-4722-9ebe-84b856174c67/full/!200,200/0/default.jpg"
1480,print,"https://api.nga.gov/iiif/edce32fe-7eae-4960-9c26-4cfd83407685/full/!200,200/0/default.jpg"
1610,drawing,"https://api.nga.gov/iiif/9287be8f-3396-43cf-b61b-a4322e2611fa/full/!200,200/0/default.jpg"
1880,drawing,"https://api.nga.gov/iiif/0280ac82-b268-4637-af24-eb3e31d85e5a/full/!200,200/0/default.jpg"
1515,print,"https://api.nga.gov/iiif/c547f2a0-9691-474b-80a3-7c9fbaac7957/full/!200,200/0/default.jpg"
1887,drawing,"https://api.nga.gov/iiif/631bc221-f92f-4083-85ec-5e8ff698823d/full/!200,200/0/default.jpg"
1855,print,"https://api.nga.gov/iiif/5eb08e53-4b82-4dd7-821b-1767e20efa2c/full/!200,200/0/default.jpg"
1810,painting,"https://api.nga.gov/iiif/d8ae297c-0057-41a0-9c52-deede67cc5f6/full/!200,200/0/default.jpg"
1630,sculpture,"https://api.nga.gov/iiif/6c109d52-7346-49ee-822e-e574a34a7d1a/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/e5088975-f99a-41b7-9775-79e12078ba00/full/!200,200/0/default.jpg"
1840,sculpture,"https://api.nga.gov/iiif/24f4ba35-1837-4abb-9572-a96b57cae7f5/full/!200,200/0/default.jpg"
1490,print,"https://api.nga.gov/iiif/4a6c8c99-4236-4274-8fa6-8e03d1dc7cd6/full/!200,200/0/default.jpg"
1719,print,"https://api.nga.gov/iiif/152dbe47-5500-4a24-832a-ebf2efd1e06e/full/!200,200/0/default.jpg"
1790,painting,"https://api.nga.gov/iiif/402e4f5b-345c-4740-8322-8b6ddf167387/full/!200,200/0/default.jpg"
1515,drawing,"https://api.nga.gov/iiif/d89345f1-4147-4791-9e78-4c71a19f258e/full/!200,200/0/default.jpg"
1865,photograph,"https://api.nga.gov/iiif/6c12dccb-9cb1-4efb-b462-7060b555dc3e/full/!200,200/0/default.jpg"
1634,print,"https://api.nga.gov/iiif/5e8fd19f-d044-4eb4-839e-1ca584fb03f9/full/!200,200/0/default.jpg"
1700,drawing,"https://api.nga.gov/iiif/be30f872-1707-4766-bde9-c484753968df/full/!200,200/0/default.jpg"
1855,painting,"https://api.nga.gov/iiif/75d01a7b-e2a8-49f2-bb82-c880b2bcff76/full/!200,200/0/default.jpg"
1890,photograph,"https://api.nga.gov/iiif/fe0cc4ee-c5ec-4215-860b-84311d981ddf/full/!200,200/0/default.jpg"
1862,painting,"https://api.nga.gov/iiif/f2b37bef-9caf-4f86-a6a2-72c5773e9267/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/051ecd5f-8d63-4640-89f8-8e6c98aa496f/full/!200,200/0/default.jpg"
1500,drawing,"https://api.nga.gov/iiif/7043ce02-fe11-4723-a380-d7fcc22c5416/full/!200,200/0/default.jpg"
1894,print,"https://api.nga.gov/iiif/a819e736-c3a2-4279-95e6-64d79c0bfc33/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/9f72cb4f-6e86-417a-b0d7-4a2511733411/full/!200,200/0/default.jpg"
1899,photograph,"https://api.nga.gov/iiif/3de0471c-51c5-462c-a84f-e39ca440285b/full/!200,200/0/default.jpg"
1562,print,"https://api.nga.gov/iiif/e46d10e6-c1b1-415b-a1c0-88696f557481/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/87d6a853-f836-4ca3-a824-1a387a91b832/full/!200,200/0/default.jpg"
1645,print,"https://api.nga.gov/iiif/47d007e9-0d68-46cd-abcf-888c8ab5fc92/full/!200,200/0/default.jpg"
1857,print,"https://api.nga.gov/iiif/bfe92d96-8933-45d7-8a6a-288ddcfa84c1/full/!200,200/0/default.jpg"
1780,drawing,"https://api.nga.gov/iiif/e21aff8b-8745-478f-a050-09ffd60364a1/full/!200,200/0/default.jpg"
1800,photograph,"https://api.nga.gov/iiif/306d5655-09f4-49f8-9574-31ce0b3da6d4/full/!200,200/0/default.jpg"
1837,drawing,"https://api.nga.gov/iiif/a41ddfe9-8444-4ed7-bf4a-e5168732dc3e/full/!200,200/0/default.jpg"
1895,print,"https://api.nga.gov/iiif/760fa883-9a53-49ce-b0cc-e5840fa430d3/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/7f1c359c-3baa-46a1-926c-eced319d7659/full/!200,200/0/default.jpg"
1896,print,"https://api.nga.gov/iiif/e621b879-5777-4574-b004-5a4b0fda0385/full/!200,200/0/default.jpg"
1870,drawing,"https://api.nga.gov/iiif/03e31ab4-03c8-41de-aba0-007fa9d64edd/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/3e6abc77-fe7e-4141-aa5d-b5059e10b0e8/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/5e4eefda-b053-4051-aedf-d5d4fa25240a/full/!200,200/0/default.jpg"
1628,print,"https://api.nga.gov/iiif/b0a7032f-0168-476b-8e84-285e76d0529d/full/!200,200/0/default.jpg"
1600,print,"https://api.nga.gov/iiif/6e04f284-1a01-404e-acc7-40762e0bcdb6/full/!200,200/0/default.jpg"
1900,drawing,"https://api.nga.gov/iiif/0020d145-b2fe-4946-b6c1-c38b57553d69/full/!200,200/0/default.jpg"
1888,print,"https://api.nga.gov/iiif/4fd21dd9-3bcf-4a67-b63f-c9516b54c004/full/!200,200/0/default.jpg"
1645,print,"https://api.nga.gov/iiif/611057d2-f929-4824-a041-5398375bc6ed/full/!200,200/0/default.jpg"
1651,print,"https://api.nga.gov/iiif/87d8c4a2-b21e-4ecf-8e35-86b344abd85f/full/!200,200/0/default.jpg"
1890,print,"https://api.nga.gov/iiif/e350699b-f87d-469e-9dbe-23cea03d89f4/full/!200,200/0/default.jpg"
1900,drawing,"https://api.nga.gov/iiif/6dcee10c-e6ea-48ac-832b-e9d048519862/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/aad27ce8-c89b-465c-8a34-dbfedde2de76/full/!200,200/0/default.jpg"
1854,painting,"https://api.nga.gov/iiif/a3481409-f18f-4c6a-9ff6-972ad10cd13a/full/!200,200/0/default.jpg"
1885,drawing,"https://api.nga.gov/iiif/bc729391-8bf9-403a-8ecc-e9ebdeb203a0/full/!200,200/0/default.jpg"
1888,print,"https://api.nga.gov/iiif/42670a6b-953a-448b-88ca-e0dfd216ccc9/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/7e6834f9-ab4e-48f8-aef7-61e4f1362cfd/full/!200,200/0/default.jpg"
1888,painting,"https://api.nga.gov/iiif/5e204056-579e-4617-a6a4-0b26ecc0b7db/full/!200,200/0/default.jpg"
1800,drawing,"https://api.nga.gov/iiif/5081dfe5-3350-4856-934c-ca7e80ce28f3/full/!200,200/0/default.jpg"
1857,drawing,"https://api.nga.gov/iiif/dad0fae5-3658-4059-bae4-5d14fa8d5a47/full/!200,200/0/default.jpg"
1801,print,"https://api.nga.gov/iiif/2cf11cdd-c07f-43a3-8b99-000cd50c38cc/full/!200,200/0/default.jpg"
1860,photograph,"https://api.nga.gov/iiif/2a2405c4-f615-4a7b-9f6d-3735db52f301/full/!200,200/0/default.jpg"
1893,photograph,"https://api.nga.gov/iiif/d033aed0-65bf-4cef-8d24-72f5ed546c9e/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/85202814-9d66-4e42-9166-6d249ee0a231/full/!200,200/0/default.jpg"
1852,drawing,"https://api.nga.gov/iiif/1e240c62-d636-45b6-a0c7-1afebbc38aff/full/!200,200/0/default.jpg"
1472,print,"https://api.nga.gov/iiif/1d254906-8ba3-4a1d-a161-89d0dba24466/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/113707aa-96f0-4342-8533-5832357c2c07/full/!200,200/0/default.jpg"
1795,sculpture,"https://api.nga.gov/iiif/3981cb22-ecde-4acb-a814-a9cca8b97730/full/!200,200/0/default.jpg"
1872,drawing,"https://api.nga.gov/iiif/f2cca60c-7dad-4779-8d47-fbb521b721fb/full/!200,200/0/default.jpg"
1655,print,"https://api.nga.gov/iiif/54eb60b4-4b65-4532-a7df-2400563bc0b8/full/!200,200/0/default.jpg"
1900,drawing,"https://api.nga.gov/iiif/56f2dbf4-20f5-4418-bfa7-a05dd9e7f570/full/!200,200/0/default.jpg"
1500,print,"https://api.nga.gov/iiif/a2744f88-954e-4a8d-a5ee-ba591d503c53/full/!200,200/0/default.jpg"
1612,print,"https://api.nga.gov/iiif/4795157e-4650-4052-baa7-c2ef10b34cab/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/8b004a5c-6ca4-4190-b6a9-0949ef0e52ad/full/!200,200/0/default.jpg"
1645,print,"https://api.nga.gov/iiif/89b6d781-fdbc-44ed-a396-d46d2d565d3b/full/!200,200/0/default.jpg"
1855,painting,"https://api.nga.gov/iiif/06960c31-3062-41c7-b6f5-5af31044ce96/full/!200,200/0/default.jpg"
1870,drawing,"https://api.nga.gov/iiif/91269988-8125-4228-bf2d-e7fe5d122f34/full/!200,200/0/default.jpg"
1616,print,"https://api.nga.gov/iiif/55af653f-843f-4553-8229-1ded378044ac/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/fd126876-afc2-439d-a203-43ca097f0998/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/544aabe9-6574-4f09-8108-334057daf580/full/!200,200/0/default.jpg"
1633,drawing,"https://api.nga.gov/iiif/8769dd46-c296-43a5-a689-82ac30a0e0a7/full/!200,200/0/default.jpg"
1500,decorative art,"https://api.nga.gov/iiif/c954da04-d9a6-4ceb-9f83-5cf6c6e06ff2/full/!200,200/0/default.jpg"
1470,sculpture,"https://api.nga.gov/iiif/807c1c2a-2f5b-4339-913b-f7123e952b23/full/!200,200/0/default.jpg"
1881,print,"https://api.nga.gov/iiif/2c7c4b7a-08e9-4aa4-99c7-9a57fe4561f5/full/!200,200/0/default.jpg"
1662,decorative art,"https://api.nga.gov/iiif/f71fa55d-1227-4b54-b9c1-a9c51667b189/full/!200,200/0/default.jpg"
1895,print,"https://api.nga.gov/iiif/ef086a17-98dd-46ad-8d25-4c7e35dd7dc0/full/!200,200/0/default.jpg"
1600,print,"https://api.nga.gov/iiif/db03f3b4-19ef-415d-a3b5-29fa97adc046/full/!200,200/0/default.jpg"
1845,photograph,"https://api.nga.gov/iiif/8ffcc0cd-d3db-4dae-ab42-07701a944611/full/!200,200/0/default.jpg"
1836,print,"https://api.nga.gov/iiif/85fb5a0c-7bf5-4940-9809-47f2ddb981cb/full/!200,200/0/default.jpg"
1894,print,"https://api.nga.gov/iiif/4a2438c2-339d-4da3-a8be-95ee49958960/full/!200,200/0/default.jpg"
1870,print,"https://api.nga.gov/iiif/fd192af3-cb3a-47f6-bad8-42188bb1f3b3/full/!200,200/0/default.jpg"
1900,print,"https://api.nga.gov/iiif/602e524c-e984-4cb0-ab0c-c6dfff7d73fa/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/bff03b3f-582d-4bbe-8cf0-81247fedbf69/full/!200,200/0/default.jpg"
1809,print,"https://api.nga.gov/iiif/c73f0745-5c97-4f27-94ea-033654efe7f5/full/!200,200/0/default.jpg"
1890,drawing,"https://api.nga.gov/iiif/96361b07-2112-4db9-a720-e0a306a6cdbe/full/!200,200/0/default.jpg"
1553,print,"https://api.nga.gov/iiif/e35d33f9-2072-45a2-ac0d-0d7ac5de6305/full/!200,200/0/default.jpg"
1475,sculpture,"https://api.nga.gov/iiif/59589e63-912a-4d5f-b800-d6939369c17b/full/!200,200/0/default.jpg"
1617,print,"https://api.nga.gov/iiif/125da8d7-26d5-402d-bdf5-968c4e38f5f5/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/1f3c997f-082b-42ab-ba55-b654465c3e1d/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/2be5fa61-9318-4ab6-bf39-a03115d63e24/full/!200,200/0/default.jpg"
1800,sculpture,"https://api.nga.gov/iiif/41dd6a29-7ae7-4ca6-acaa-532a855bca2e/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/4313c2f3-070a-4a15-ad10-6f51ecd24f77/full/!200,200/0/default.jpg"
1895,print,"https://api.nga.gov/iiif/2fcc9db5-0402-4ae1-9a5e-dca2a94b299c/full/!200,200/0/default.jpg"
1895,print,"https://api.nga.gov/iiif/dd8c1564-1a25-4686-be9f-fa0b8925a6c1/full/!200,200/0/default.jpg"
1809,print,"https://api.nga.gov/iiif/babf2d1b-9295-4f97-b5d8-77da02d421ee/full/!200,200/0/default.jpg"
1896,print,"https://api.nga.gov/iiif/edb22bd1-2948-47ee-ae07-d09b57af1a61/full/!200,200/0/default.jpg"
1500,sculpture,"https://api.nga.gov/iiif/3ce3fca4-468c-4ee7-8bcd-9b46df1a83ae/full/!200,200/0/default.jpg"
1500,decorative art,"https://api.nga.gov/iiif/9a928335-ed24-4223-bc3f-29b6781a99f4/full/!200,200/0/default.jpg"
1822,print,"https://api.nga.gov/iiif/b1691b27-d5ec-40d6-a419-269d2acaae22/full/!200,200/0/default.jpg"
1592,print,"https://api.nga.gov/iiif/db441acd-036d-43e6-8acc-522bef359794/full/!200,200/0/default.jpg"
1638,print,"https://api.nga.gov/iiif/c62f7cd7-4162-4cc8-9298-d7bbe6984c08/full/!200,200/0/default.jpg"
1835,print,"https://api.nga.gov/iiif/a80e0c0c-38a2-41f9-ad5a-437d2718e8e5/full/!200,200/0/default.jpg"
1852,drawing,"https://api.nga.gov/iiif/b1a13fcf-1a71-46e9-bb97-f130087384ca/full/!200,200/0/default.jpg"
1826,drawing,"https://api.nga.gov/iiif/5c971100-a154-49de-aa2c-aeb304cc3ec2/full/!200,200/0/default.jpg"
1887,print,"https://api.nga.gov/iiif/15a31faa-7955-4a9f-b19d-080bed178e39/full/!200,200/0/default.jpg"
1800,painting,"https://api.nga.gov/iiif/e4aa3d6c-81d2-45bb-a8f2-fcc199b1b899/full/!200,200/0/default.jpg"
1450,sculpture,"https://api.nga.gov/iiif/62e1a53d-b0c0-4fc4-8e04-e50e2a0d0093/full/!200,200/0/default.jpg"
1500,volume,"https://api.nga.gov/iiif/01c4c25e-d4a6-4455-8dd1-2dd8f45abc10/full/!200,200/0/default.jpg"
1837,print,"https://api.nga.gov/iiif/2762336d-f3c2-44c1-8d90-f548c5317ea2/full/!200,200/0/default.jpg"
1631,print,"https://api.nga.gov/iiif/1302b126-6374-4422-a45a-d9741243423b/full/!200,200/0/default.jpg"
1884,drawing,"https://api.nga.gov/iiif/b5458a51-c7a0-44fa-a924-98279b2fc635/full/!200,200/0/default.jpg"
1800,photograph,"https://api.nga.gov/iiif/cd373a92-ec07-498b-804a-766d2d66f7d4/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/faf7ac6a-a79b-41f1-8d39-5e384b3c60e4/full/!200,200/0/default.jpg"
1800,print,"https://api.nga.gov/iiif/318a6e14-57b0-4729-8c0d-b0ba6db50b49/full/!200,200/0/default.jpg"
1620,print,"https://api.nga.gov/iiif/777c24a9-2d94-4fbb-af95-0ed739b8122a/full/!200,200/0/default.jpg"
1880,drawing,"https://api.nga.gov/iiif/4610768e-2862-4162-af79-b30033f7bc5e/full/!200,200/0/default.jpg"
1887,photograph,"https://api.nga.gov/iiif/db061c9f-d590-49c4-aed1-4535a13be201/full/!200,200/0/default.jpg"
1515,drawing,"https://api.nga.gov/iiif/7c4c3d24-908c-4611-b5b8-25b70ad18ff0/full/!200,200/0/default.jpg"
